Loja;MEM;Mega
283;4034476;3939,917969
288;4034476;3939,917969
53;4034488;3939,929688
84;4034488;3939,929688
86;4034488;3939,929688
100;4034488;3939,929688
106;4034488;3939,929688
174;4034488;3939,929688
258;4034488;3939,929688
282;4034488;3939,929688
313;4034488;3939,929688
319;4034488;3939,929688
12;4034540;3939,980469
153;4034540;3939,980469
362;4036560;3941,953125
342;4036584;3941,976563
73;4036704;3942,09375
307;4036776;3942,164063
484;4036776;3942,164063
48;4036796;3942,183594
440;4036868;3942,253906
9;4036880;3942,265625
174;4036932;3942,316406
168;4036944;3942,328125
1;4036952;3942,335938
46;4037020;3942
321;4037020;3942,402344
321;4037020;3942,402344
321;4037020;3942,402344
361;4037020;3942,402344
371;4037020;3942,402344
433;4037020;3942,402344
433;4037020;3942,402344
441;4037020;3942,402344
444;4037020;3942,402344
1;4037024;3942,40625
27;4037024;3942,40625
44;4037024;3942,40625
48;4037024;3942,40625
65;4037024;3942,40625
67;4037024;3942,40625
79;4037024;3942,40625
85;4037024;3942,40625
101;4037024;3942,40625
147;4037024;3942,40625
161;4037024;3942,40625
166;4037024;3942,40625
167;4037024;3942,40625
170;4037024;3942,40625
171;4037024;3942,40625
235;4037024;3942,40625
245;4037024;3942,40625
260;4037024;3942,40625
287;4037024;3942,40625
291;4037024;3942,40625
291;4037024;3942,40625
291;4037024;3942,40625
291;4037024;3942,40625
291;4037024;3942,40625
317;4037024;3942,40625
321;4037024;3942,40625
321;4037024;3942,40625
321;4037024;3942,40625
321;4037024;3942,40625
345;4037024;3942,40625
345;4037024;3942,40625
345;4037024;3942,40625
345;4037024;3942,40625
351;4037024;3942,40625
351;4037024;3942,40625
351;4037024;3942,40625
351;4037024;3942,40625
351;4037024;3942,40625
351;4037024;3942,40625
361;4037024;3942,40625
361;4037024;3942,40625
361;4037024;3942,40625
366;4037024;3942,40625
366;4037024;3942,40625
366;4037024;3942,40625
371;4037024;3942,40625
371;4037024;3942,40625
371;4037024;3942,40625
371;4037024;3942,40625
371;4037024;3942,40625
374;4037024;3942,40625
374;4037024;3942,40625
374;4037024;3942,40625
374;4037024;3942,40625
385;4037024;3942,40625
385;4037024;3942,40625
385;4037024;3942,40625
385;4037024;3942,40625
395;4037024;3942,40625
395;4037024;3942,40625
395;4037024;3942,40625
396;4037024;3942,40625
396;4037024;3942,40625
396;4037024;3942,40625
396;4037024;3942,40625
396;4037024;3942,40625
405;4037024;3942,40625
405;4037024;3942,40625
405;4037024;3942,40625
405;4037024;3942,40625
426;4037024;3942,40625
426;4037024;3942,40625
426;4037024;3942,40625
431;4037024;3942,40625
431;4037024;3942,40625
431;4037024;3942,40625
432;4037024;3942,40625
432;4037024;3942,40625
432;4037024;3942,40625
432;4037024;3942,40625
433;4037024;3942,40625
433;4037024;3942,40625
433;4037024;3942,40625
433;4037024;3942,40625
434;4037024;3942,40625
434;4037024;3942,40625
434;4037024;3942,40625
437;4037024;3942,40625
438;4037024;3942,40625
438;4037024;3942,40625
438;4037024;3942,40625
439;4037024;3942,40625
439;4037024;3942,40625
439;4037024;3942,40625
440;4037024;3942,40625
440;4037024;3942,40625
440;4037024;3942,40625
440;4037024;3942,40625
440;4037024;3942,40625
441;4037024;3942,40625
441;4037024;3942,40625
441;4037024;3942,40625
443;4037024;3942,40625
444;4037024;3942,40625
444;4037024;3942,40625
449;4037024;3942,40625
451;4037024;3942,40625
451;4037024;3942,40625
451;4037024;3942,40625
48;4037092;3942,472656
9;4037096;3942,476563
52;4037096;3942,476563
66;4037096;3942,476563
97;4037096;3942,476563
110;4037096;3942,476563
128;4037096;3942,476563
137;4037096;3942,476563
155;4037096;3942,476563
172;4037096;3942,476563
191;4037096;3942,476563
200;4037096;3942,476563
245;4037096;3942,476563
259;4037096;3942,476563
267;4037096;3942,476563
281;4037096;3942,476563
300;4037096;3942,476563
300;4037096;3942,476563
315;4037096;3942,476563
395;4037096;3942,476563
93;4048712;3953,820313
27;4048868;3953,972656
195;4051944;3956,976563
340;4051944;3956,976563
354;4051944;3956,976563
525;4051944;3956,976563
555;4051944;3956,976563
173;4051948;3956,980469
259;4067240;3971,914063
9;4103560;4007,382813
83;4103560;4007,382813
90;4103560;4007,382813
68;4124040;4027,382813
50;5067656;4948,882813
197;6111144;5967,914063
390;6111144;5967,914063
109;7869240;7684,804688
571;7965332;7778,644531
123;7965336;7778,648438
199;7965336;7778,648438
543;7965336;7778,648438
555;7965336;7778,648438
555;7965336;7778,648438
567;7965336;7778,648438
567;7965336;7778,648438
135;7965340;7778,652344
188;7965340;7778,652344
301;7965340;7778,652344
543;7965340;7778,652344
543;7965340;7778,652344
555;7965340;7778,652344
567;7965340;7778,652344
567;7965340;7778,652344
13;7965344;7778,65625
21;7965344;7778,65625
105;7965344;7778,65625
322;7965344;7778,65625
358;7965344;7778,65625
543;7965344;7778,65625
543;7965344;7778,65625
543;7965344;7778,65625
555;7965344;7778,65625
561;7965344;7778,65625
561;7965344;7778,65625
561;7965344;7778,65625
567;7965344;7778,65625
571;7965344;7778,65625
571;7965344;7778,65625
567;7965348;7778,660156
382;7965708;7779,011719
13;7965712;7779,015625
543;7965904;7779,203125
306;7983100;7795,996094
340;7984124;7796,996094
9;7997132;7809,699219
50;7997132;7809,699219
167;7997132;7809,699219
243;7997164;7809,730469
250;7997164;7809,730469
105;7997168;7809,734375
123;7997172;7809,738281
269;7997172;7809,738281
289;7997172;7809,738281
301;7997172;7809,738281
322;7997172;7809,738281
333;7997172;7809,738281
552;7997172;7809,738281
159;7997232;7809,796875
288;7997232;7809,796875
298;7997232;7809,796875
539;7997232;7809,796875
542;7997232;7809,796875
542;7997232;7809,796875
56;7997236;7809,800781
127;7997236;7809,800781
230;7997236;7809,800781
544;7997236;7809,800781
544;7997236;7809,800781
555;7997236;7809,800781
573;7997236;7809,800781
576;7997236;7809,800781
576;7997236;7809,800781
11;7997240;7809,804688
22;7997240;7809,804688
27;7997240;7809,804688
27;7997240;7809,804688
43;7997240;7809,804688
47;7997240;7809,804688
50;7997240;7809,804688
56;7997240;7809,804688
58;7997240;7809,804688
69;7997240;7809,804688
77;7997240;7809,804688
81;7997240;7809,804688
81;7997240;7809,804688
92;7997240;7809,804688
105;7997240;7809,804688
111;7997240;7809,804688
112;7997240;7809,804688
113;7997240;7809,804688
119;7997240;7809,804688
123;7997240;7809,804688
128;7997240;7809,804688
133;7997240;7809,804688
136;7997240;7809,804688
138;7997240;7809,804688
162;7997240;7809,804688
166;7997240;7809,804688
182;7997240;7809,804688
186;7997240;7809,804688
196;7997240;7809,804688
197;7997240;7809,804688
198;7997240;7809,804688
200;7997240;7809,804688
200;7997240;7809,804688
200;7997240;7809,804688
259;7997240;7809,804688
269;7997240;7809,804688
275;7997240;7809,804688
275;7997240;7809,804688
288;7997240;7809,804688
298;7997240;7809,804688
322;7997240;7809,804688
327;7997240;7809,804688
366;7997240;7809,804688
383;7997240;7809,804688
384;7997240;7809,804688
387;7997240;7809,804688
395;7997240;7809,804688
400;7997240;7809,804688
441;7997240;7809,804688
449;7997240;7809,804688
475;7997240;7809,804688
511;7997240;7809,804688
531;7997240;7809,804688
538;7997240;7809,804688
542;7997240;7809,804688
542;7997240;7809,804688
542;7997240;7809,804688
544;7997240;7809,804688
552;7997240;7809,804688
553;7997240;7809,804688
553;7997240;7809,804688
553;7997240;7809,804688
553;7997240;7809,804688
553;7997240;7809,804688
557;7997240;7809,804688
557;7997240;7809,804688
575;7997240;7809,804688
576;7997240;7809,804688
576;7997240;7809,804688
576;7997240;7809,804688
583;7997240;7809,804688
40;7997244;7809,808594
49;7997244;7809,808594
55;7997244;7809,808594
91;7997244;7809,808594
95;7997244;7809,808594
95;7997244;7809,808594
95;7997244;7809,808594
107;7997244;7809,808594
125;7997244;7809,808594
156;7997244;7809,808594
230;7997244;7809,808594
237;7997244;7809,808594
257;7997244;7809,808594
338;7997244;7809,808594
338;7997244;7809,808594
432;7997244;7809,808594
513;7997244;7809,808594
544;7997244;7809,808594
544;7997244;7809,808594
547;7997244;7809,808594
547;7997244;7809,808594
552;7997244;7809,808594
552;7997244;7809,808594
552;7997244;7809,808594
557;7997244;7809,808594
557;7997244;7809,808594
573;7997244;7809,808594
573;7997244;7809,808594
573;7997244;7809,808594
573;7997244;7809,808594
573;7997244;7809,808594
575;7997244;7809,808594
575;7997244;7809,808594
575;7997244;7809,808594
583;7997244;7809,808594
583;7997244;7809,808594
583;7997244;7809,808594
557;7997248;7809,8125
568;7997248;7809,8125
33;7997256;7809,820313
44;7997256;7809,820313
58;7997256;7809,820313
154;7997256;7809,820313
200;7997256;7809,820313
266;7997256;7809,820313
299;7997256;7809,820313
322;7997256;7809,820313
498;7997256;7809,820313
537;7997256;7809,820313
230;7997756;7810,308594
358;7997908;7810,457031
440;7997908;7810,457031
49;7997916;7810,464844
81;7997916;7810,464844
105;7997916;7810,464844
107;7997916;7810,464844
107;7997916;7810,464844
142;7997916;7810,464844
153;7997916;7810,464844
275;7997916;7810,464844
275;7997916;7810,464844
290;7997916;7810,464844
409;7997916;7810,464844
547;7997916;7810,464844
553;7997916;7810,464844
557;7997916;7810,464844
583;7997916;7810,464844
279;7997924;7810,472656
381;7997924;7810,472656
66;7997932;7810,480469
105;7997932;7810,480469
107;7997932;7810,480469
109;7997932;7810,480469
257;7997932;7810,480469
278;8000312;7812,804688
542;8006420;7818,769531
533;8006424;7818,773438
60;8006428;7818,777344
66;8006428;7818,777344
115;8006496;7818,84375
491;8006512;7818,859375
413;8006572;7818,917969
308;8015868;7827,996094
527;8023448;7835,398438
510;8024332;7836,261719
182;8024412;7836,339844
131;8050476;7861,792969
230;8050480;7861,796875
30;8050484;7861,800781
38;8050484;7861,800781
43;8050484;7861,800781
568;8050484;7861,800781
547;8050488;7861,804688
568;8050488;7861,804688
568;8050488;7861,804688
230;8050492;7861,808594
162;8050500;7861,816406
168;8050500;7861,816406
266;8050500;7861,816406
568;8050552;7861,867188
568;8050556;7861,871094
568;8050556;7861,871094
535;8052224;7863,5
511;8152784;7961,703125
515;8152860;7961,777344
177;8152916;7961,832031
286;8152964;7961,878906
119;8152988;7961,902344
538;8153044;7961,957031
118;8153060;7961,972656
138;8153060;7961,972656
132;8153064;7961,976563
451;8153068;7961,980469
515;8153068;7961,980469
531;8153068;7961,980469
538;8153068;7961,980469
249;8153076;7961,988281
395;8153084;7961,996094
498;8153084;7961,996094
523;8153088;7962
548;8153096;7962,007813
129;8153100;7962,011719
236;8153100;7962,011719
521;8153100;7962,011719
538;8153100;7962,011719
269;8153104;7962,015625
393;8153104;7962,015625
434;8153104;7962,015625
198;8153108;7962,019531
432;8153108;7962,019531
63;8153120;7962,03125
231;8153120;7962,03125
236;8153120;7962,03125
271;8153120;7962,03125
576;8153120;7962,03125
30;8153124;7962,035156
515;8153124;7962,035156
32;8153128;7962,039063
96;8153128;7962,039063
187;8153128;7962,039063
395;8153128;7962,039063
487;8153128;7962,039063
531;8153128;7962,039063
40;8153132;7962,042969
30;8153136;7962,046875
35;8153136;7962,046875
46;8153136;7962
118;8153140;7962,050781
173;8153140;7962,050781
338;8153140;7962,050781
177;8153144;7962,054688
185;8153144;7962,054688
484;8153144;7962,054688
491;8153144;7962,054688
515;8153144;7962,054688
521;8153144;7962,054688
553;8153144;7962,054688
259;8153148;7962,058594
356;8153148;7962,058594
521;8153148;7962,058594
118;8153156;7962,066406
186;8153156;7962,066406
523;8153156;7962,066406
532;8153156;7962,066406
548;8153156;7962,066406
76;8153160;7962,070313
106;8153160;7962,070313
140;8153160;7962,070313
439;8153160;7962,070313
31;8153164;7962,074219
39;8153164;7962,074219
81;8153164;7962,074219
511;8153164;7962,074219
523;8153164;7962,074219
449;8153168;7962,078125
78;8153176;7962,085938
81;8153176;7962,085938
115;8153180;7962,089844
151;8153180;7962,089844
291;8153180;7962,089844
27;8153188;7962,097656
195;8153188;7962,097656
498;8153196;7962,105469
511;8153228;7962,136719
12;8153236;7962,144531
30;8153236;7962,144531
76;8153236;7962,144531
118;8153236;7962,144531
123;8153236;7962,144531
129;8153236;7962,144531
147;8153236;7962,144531
231;8153236;7962,144531
231;8153236;7962,144531
271;8153236;7962,144531
273;8153236;7962,144531
291;8153236;7962,144531
291;8153236;7962,144531
393;8153236;7962,144531
393;8153236;7962,144531
393;8153236;7962,144531
393;8153236;7962,144531
401;8153236;7962,144531
413;8153236;7962,144531
413;8153236;7962,144531
439;8153236;7962,144531
487;8153236;7962,144531
487;8153236;7962,144531
487;8153236;7962,144531
487;8153236;7962,144531
491;8153236;7962,144531
491;8153236;7962,144531
498;8153236;7962,144531
506;8153236;7962,144531
506;8153236;7962,144531
506;8153236;7962,144531
511;8153236;7962,144531
515;8153236;7962,144531
521;8153236;7962,144531
521;8153236;7962,144531
523;8153236;7962,144531
523;8153236;7962,144531
531;8153236;7962,144531
531;8153236;7962,144531
532;8153236;7962,144531
532;8153236;7962,144531
532;8153236;7962,144531
532;8153236;7962,144531
533;8153236;7962,144531
533;8153236;7962,144531
538;8153236;7962,144531
548;8153236;7962,144531
548;8153236;7962,144531
162;8153240;7962,148438
91;8153244;7962,152344
93;8153244;7962,152344
113;8153244;7962,152344
168;8153244;7962,152344
277;8153244;7962,152344
291;8153244;7962,152344
393;8153244;7962,152344
491;8153244;7962,152344
506;8153244;7962,152344
506;8153244;7962,152344
506;8153244;7962,152344
511;8153244;7962,152344
515;8153244;7962,152344
532;8153244;7962,152344
533;8153244;7962,152344
538;8153244;7962,152344
538;8153244;7962,152344
548;8153244;7962,152344
552;8153244;7962,152344
44;8153248;7962,15625
237;8153248;7962,15625
413;8153248;7962,15625
394;8169292;7977,824219
514;8169292;7977,824219
394;8169300;7977,832031
394;8169300;7977,832031
394;8169300;7977,832031
394;8169300;7977,832031
394;8169300;7977,832031
510;8169300;7977,832031
510;8169300;7977,832031
514;8169300;7977,832031
514;8169300;7977,832031
514;8169300;7977,832031
514;8169300;7977,832031
514;8169300;7977,832031
514;8169300;7977,832031
26;8169432;7977,960938
95;8169440;7977,96875
106;8169440;7977,96875
77;8169448;7977,976563
12;8175484;7983,871094
366;8175484;7983,871094
516;8175484;7983,871094
12;8175488;7983,875
10;8175492;7983,878906
27;8175492;7983,878906
30;8175492;7983,878906
50;8175492;7983,878906
51;8175492;7983,878906
55;8175492;7983,878906
73;8175492;7983,878906
96;8175492;7983,878906
100;8175492;7983,878906
133;8175492;7983,878906
179;8175492;7983,878906
251;8175492;7983,878906
303;8175492;7983,878906
405;8175492;7983,878906
528;8175492;7983,878906
95;8175496;7983,882813
18;8175580;7983,964844
25;8175580;7983,964844
390;8175580;7983,964844
498;8175584;7983,96875
7;8175592;7983,976563
509;8175592;7983,976563
516;8175592;7983,976563
522;8175592;7983,976563
3;8175596;7983,980469
4;8175596;7983,980469
5;8175596;7983,980469
8;8175596;7983,980469
11;8175596;7983,980469
39;8175596;7983,980469
50;8175596;7983,980469
53;8175596;7983,980469
58;8175596;7983,980469
88;8175596;7983,980469
92;8175596;7983,980469
96;8175596;7983,980469
109;8175596;7983,980469
110;8175596;7983,980469
118;8175596;7983,980469
143;8175596;7983,980469
147;8175596;7983,980469
167;8175596;7983,980469
170;8175596;7983,980469
170;8175596;7983,980469
176;8175596;7983,980469
187;8175596;7983,980469
245;8175596;7983,980469
251;8175596;7983,980469
261;8175596;7983,980469
270;8175596;7983,980469
285;8175596;7983,980469
315;8175596;7983,980469
432;8175596;7983,980469
437;8175596;7983,980469
454;8175596;7983,980469
480;8175596;7983,980469
480;8175596;7983,980469
489;8175596;7983,980469
489;8175596;7983,980469
489;8175596;7983,980469
498;8175596;7983,980469
502;8175596;7983,980469
502;8175596;7983,980469
502;8175596;7983,980469
509;8175596;7983,980469
509;8175596;7983,980469
509;8175596;7983,980469
527;8175596;7983,980469
527;8175596;7983,980469
537;8175596;7983,980469
1;8175600;7983,984375
28;8175600;7983,984375
33;8175600;7983,984375
45;8175600;7983,984375
50;8175600;7983,984375
51;8175600;7983,984375
87;8175600;7983,984375
87;8175600;7983,984375
98;8175600;7983,984375
103;8175600;7983,984375
103;8175600;7983,984375
105;8175600;7983,984375
113;8175600;7983,984375
130;8175600;7983,984375
132;8175600;7983,984375
137;8175600;7983,984375
141;8175600;7983,984375
150;8175600;7983,984375
159;8175600;7983,984375
167;8175600;7983,984375
172;8175600;7983,984375
176;8175600;7983,984375
187;8175600;7983,984375
190;8175600;7983,984375
190;8175600;7983,984375
196;8175600;7983,984375
198;8175600;7983,984375
230;8175600;7983,984375
234;8175600;7983,984375
251;8175600;7983,984375
252;8175600;7983,984375
262;8175600;7983,984375
279;8175600;7983,984375
279;8175600;7983,984375
280;8175600;7983,984375
288;8175600;7983,984375
354;8175600;7983,984375
403;8175600;7983,984375
441;8175600;7983,984375
442;8175600;7983,984375
454;8175600;7983,984375
454;8175600;7983,984375
454;8175600;7983,984375
454;8175600;7983,984375
454;8175600;7983,984375
454;8175600;7983,984375
454;8175600;7983,984375
454;8175600;7983,984375
480;8175600;7983,984375
480;8175600;7983,984375
480;8175600;7983,984375
480;8175600;7983,984375
480;8175600;7983,984375
489;8175600;7983,984375
489;8175600;7983,984375
489;8175600;7983,984375
489;8175600;7983,984375
498;8175600;7983,984375
498;8175600;7983,984375
498;8175600;7983,984375
502;8175600;7983,984375
502;8175600;7983,984375
502;8175600;7983,984375
502;8175600;7983,984375
502;8175600;7983,984375
509;8175600;7983,984375
509;8175600;7983,984375
509;8175600;7983,984375
516;8175600;7983,984375
516;8175600;7983,984375
522;8175600;7983,984375
522;8175600;7983,984375
522;8175600;7983,984375
527;8175600;7983,984375
527;8175600;7983,984375
527;8175600;7983,984375
527;8175600;7983,984375
527;8175600;7983,984375
528;8175600;7983,984375
528;8175600;7983,984375
528;8175600;7983,984375
528;8175600;7983,984375
528;8175600;7983,984375
537;8175600;7983,984375
537;8175600;7983,984375
537;8175600;7983,984375
537;8175600;7983,984375
544;8175600;7983,984375
4;8175604;7983,988281
55;8175604;7983,988281
193;8175604;7983,988281
510;8176436;7984,800781
233;8176584;7984,945313
356;8176584;7984,945313
449;8176584;7984,945313
512;8176584;7984,945313
512;8176584;7984,945313
512;8176584;7984,945313
512;8176584;7984,945313
513;8176584;7984,945313
513;8176584;7984,945313
513;8176584;7984,945313
513;8176584;7984,945313
513;8176588;7984,949219
510;8176592;7984,953125
512;8176592;7984,953125
513;8176592;7984,953125
531;8185320;7993,476563
396;8185784;7993,929688
119;8185848;7993,992188
353;8198100;8005,957031
1;8205288;8012,976563
5;8205288;8012,976563
26;8205288;8012,976563
28;8205288;8012,976563
28;8205288;8012,976563
29;8205288;8012,976563
33;8205288;8012,976563
35;8205288;8012,976563
38;8205288;8012,976563
39;8205288;8012,976563
44;8205288;8012,976563
46;8205288;8013
46;8205288;8013
46;8205288;8013
46;8205288;8013
46;8205288;8013
49;8205288;8012,976563
52;8205288;8012,976563
63;8205288;8012,976563
65;8205288;8012,976563
67;8205288;8012,976563
70;8205288;8012,976563
76;8205288;8012,976563
97;8205288;8012,976563
102;8205288;8012,976563
113;8205288;8012,976563
113;8205288;8012,976563
118;8205288;8012,976563
123;8205288;8012,976563
131;8205288;8012,976563
131;8205288;8012,976563
136;8205288;8012,976563
139;8205288;8012,976563
141;8205288;8012,976563
147;8205288;8012,976563
153;8205288;8012,976563
159;8205288;8012,976563
166;8205288;8012,976563
171;8205288;8012,976563
176;8205288;8012,976563
176;8205288;8012,976563
178;8205288;8012,976563
179;8205288;8012,976563
194;8205288;8012,976563
197;8205288;8012,976563
199;8205288;8012,976563
233;8205288;8012,976563
233;8205288;8012,976563
239;8205288;8012,976563
244;8205288;8012,976563
249;8205288;8012,976563
251;8205288;8012,976563
251;8205288;8012,976563
252;8205288;8012,976563
259;8205288;8012,976563
266;8205288;8012,976563
280;8205288;8012,976563
285;8205288;8012,976563
290;8205288;8012,976563
293;8205288;8012,976563
298;8205288;8012,976563
300;8205288;8012,976563
300;8205288;8012,976563
301;8205288;8012,976563
303;8205288;8012,976563
306;8205288;8012,976563
307;8205288;8012,976563
313;8205288;8012,976563
328;8205288;8012,976563
345;8205288;8012,976563
381;8205288;8012,976563
419;8205288;8012,976563
427;8205288;8012,976563
428;8205288;8012,976563
434;8205288;8012,976563
437;8205288;8012,976563
451;8205288;8012,976563
457;8205288;8012,976563
496;8205288;8012,976563
496;8205288;8012,976563
503;8205288;8012,976563
503;8205288;8012,976563
503;8205288;8012,976563
517;8205288;8012,976563
517;8205288;8012,976563
517;8205288;8012,976563
517;8205288;8012,976563
517;8205288;8012,976563
524;8205288;8012,976563
524;8205288;8012,976563
524;8205288;8012,976563
524;8205288;8012,976563
525;8205288;8012,976563
525;8205288;8012,976563
525;8205288;8012,976563
525;8205288;8012,976563
525;8205288;8012,976563
535;8205288;8012,976563
535;8205288;8012,976563
535;8205288;8012,976563
535;8205288;8012,976563
537;8205288;8012,976563
539;8205288;8012,976563
539;8205288;8012,976563
539;8205288;8012,976563
539;8205288;8012,976563
541;8205288;8012,976563
541;8205288;8012,976563
541;8205288;8012,976563
541;8205288;8012,976563
549;8205288;8012,976563
549;8205288;8012,976563
551;8205288;8012,976563
551;8205288;8012,976563
551;8205288;8012,976563
551;8205288;8012,976563
551;8205288;8012,976563
551;8205288;8012,976563
559;8205288;8012,976563
559;8205288;8012,976563
559;8205288;8012,976563
559;8205288;8012,976563
559;8205288;8012,976563
561;8205288;8012,976563
567;8205288;8012,976563
571;8205288;8012,976563
5;8205292;8012,980469
6;8205292;8012,980469
38;8205292;8012,980469
53;8205292;8012,980469
57;8205292;8012,980469
70;8205292;8012,980469
72;8205292;8012,980469
91;8205292;8012,980469
98;8205292;8012,980469
109;8205292;8012,980469
126;8205292;8012,980469
127;8205292;8012,980469
153;8205292;8012,980469
154;8205292;8012,980469
159;8205292;8012,980469
162;8205292;8012,980469
163;8205292;8012,980469
166;8205292;8012,980469
189;8205292;8012,980469
200;8205292;8012,980469
233;8205292;8012,980469
250;8205292;8012,980469
271;8205292;8012,980469
299;8205292;8012,980469
333;8205292;8012,980469
345;8205292;8012,980469
400;8205292;8012,980469
400;8205292;8012,980469
463;8205292;8012,980469
496;8205292;8012,980469
496;8205292;8012,980469
496;8205292;8012,980469
498;8205292;8012,980469
503;8205292;8012,980469
503;8205292;8012,980469
515;8205292;8012,980469
524;8205292;8012,980469
535;8205292;8012,980469
539;8205292;8012,980469
541;8205292;8012,980469
547;8205292;8012,980469
549;8205292;8012,980469
549;8205292;8012,980469
549;8205292;8012,980469
166;8205296;8012,984375
233;8205296;8012,984375
271;8205296;8012,984375
524;8205296;8012,984375
171;16454148;16068,50391
244;16454148;16068,50391
